press,t_peak,peak_Fz,peak_Fmag,Fx,Fy,Fz,x,y,z,rx,ry,rz
203,1783596289.660009,6.9983,7.0384,-0.0027,-0.7499,6.9983,0.046161,-0.433974,0.113026,1.986363,1.146807,-1.237760
204,1783596294.906818,-3.1480,5.0797,-1.1214,3.8257,-3.1480,0.046618,-0.433146,0.109778,1.985233,1.146235,-1.238947
205,1783596314.120657,3.0837,3.1145,0.1619,-0.4062,3.0837,0.006061,-0.495775,0.182437,2.399009,1.840564,-0.217556
206,1783596320.899377,3.0332,3.0572,0.3065,-0.2273,3.0332,0.012730,-0.470447,0.171902,2.209308,1.695252,-0.561590
207,1783596328.172107,2.8607,2.8817,0.2648,-0.2246,2.8607,0.016080,-0.458146,0.163058,2.110586,1.619444,-0.706724
208,1783596333.183391,3.1906,3.2121,0.2819,-0.2416,3.1906,0.018499,-0.449223,0.154592,2.027163,1.555211,-0.817085
209,1783596339.276858,3.3418,3.3620,0.2518,-0.2684,3.3418,0.020434,-0.441879,0.145950,1.949327,1.495995,-0.910931
210,1783596344.606675,3.2492,3.2610,0.1395,-0.2392,3.2492,0.021180,-0.439351,0.141640,1.933774,1.484144,-0.928121
211,1783596350.644079,3.7067,3.7266,0.1861,-0.3370,3.7067,0.022524,-0.434055,0.133380,1.867226,1.432543,-1.002021
212,1783596356.153780,4.0162,4.0426,0.1993,-0.4151,4.0162,0.023250,-0.431453,0.128498,1.844646,1.415428,-1.025502
213,1783596361.756419,5.0421,5.0873,0.2336,-0.6349,5.0421,0.023945,-0.428863,0.122605,1.809487,1.388280,-1.061288
214,1783596366.858949,6.1271,6.1900,0.2208,-0.8523,6.1271,0.024306,-0.427668,0.119053,1.803866,1.383744,-1.066622
215,1783596372.502390,7.2143,7.2661,0.1512,-0.8531,7.2143,0.024926,-0.425239,0.113017,1.767982,1.356493,-1.101696
216,1783596378.552765,-2.7714,4.4439,-1.1394,3.2816,-2.7714,0.025172,-0.424284,0.109786,1.766942,1.355789,-1.102747
217,1783596397.889784,3.0878,3.1164,0.2054,-0.3679,3.0878,0.002187,-0.495428,0.181930,2.126528,2.126450,-0.193094
218,1783596405.555784,2.4810,2.4995,0.2895,-0.0907,2.4810,0.002150,-0.474162,0.174014,1.989399,1.989359,-0.424682
219,1783596411.082458,2.7099,2.7268,0.2808,-0.1143,2.7099,0.002179,-0.456641,0.163447,1.854408,1.854399,-0.613974
220,1783596418.377738,3.0549,3.0824,0.3472,-0.2203,3.0549,0.002135,-0.447112,0.154610,1.772477,1.772399,-0.714507
221,1783596424.361430,3.1528,3.1779,0.3024,-0.2606,3.1528,0.002155,-0.440364,0.146844,1.712688,1.712728,-0.782166
222,1783596430.122949,3.1332,3.1507,0.2307,-0.2384,3.1332,0.002152,-0.435874,0.140511,1.673141,1.673119,-0.824580
223,1783596434.701442,3.4282,3.4431,0.1958,-0.2540,3.4282,0.002168,-0.432530,0.134983,1.644827,1.644694,-0.854249
224,1783596440.395945,3.8147,3.8375,0.2206,-0.3543,3.8147,0.002195,-0.428546,0.128620,1.605638,1.605497,-0.892554
225,1783596445.823800,4.8946,4.9387,0.2767,-0.5973,4.8946,0.002138,-0.426494,0.123840,1.586978,1.586598,-0.911230
226,1783596451.504034,6.1250,6.1957,0.2933,-0.8863,6.1250,0.002148,-0.424053,0.117785,1.555045,1.554526,-0.941224
227,1783596456.909289,6.8048,6.8589,0.1507,-0.8468,6.8048,0.002186,-0.422337,0.113009,1.536956,1.536728,-0.957715
228,1783596461.787843,3.1449,3.2241,-0.1830,0.6860,3.1449,0.002123,-0.417175,0.110634,1.536224,1.535701,-0.958407
229,1783596480.425716,0.6297,0.7936,-0.4595,0.1491,0.6297,0.001184,-0.506562,0.183056,0.000048,3.141562,-0.000221
230,1783596488.869870,2.6317,2.6535,0.3332,-0.0639,2.6317,-0.008478,-0.470561,0.171685,1.653597,2.155019,-0.419827
231,1783596495.366486,2.6318,2.6494,0.2913,-0.0913,2.6318,-0.011781,-0.458187,0.162996,1.570200,2.046297,-0.525708
232,1783596501.322752,2.8696,2.8886,0.3113,-0.1117,2.8696,-0.014204,-0.449281,0.154573,1.501372,1.956630,-0.605065
233,1783596507.420748,3.2475,3.2734,0.3310,-0.2435,3.2475,-0.016186,-0.441815,0.146014,1.438442,1.874695,-0.672080
234,1783596513.236732,3.4436,3.4728,0.3525,-0.2788,3.4436,-0.017431,-0.437173,0.139191,1.398857,1.823175,-0.711610
235,1783596518.899775,3.3676,3.3900,0.3044,-0.2422,3.3676,-0.018289,-0.434006,0.133397,1.372873,1.789196,-0.736789
236,1783596524.528610,3.7676,3.7951,0.3113,-0.3325,3.7676,-0.019138,-0.430825,0.127535,1.345366,1.753339,-0.762445
237,1783596529.684196,4.8255,4.8739,0.3236,-0.6038,4.8255,-0.019483,-0.429531,0.123798,1.338464,1.744411,-0.768744
238,1783596535.275476,5.8990,5.9685,0.3671,-0.8305,5.8990,-0.020382,-0.426093,0.118015,1.310799,1.708442,-0.793389
239,1783596540.701715,6.7158,6.7687,0.3024,-0.7884,6.7158,-0.020599,-0.425325,0.113043,1.295089,1.687861,-0.807251
240,1783596545.996681,2.1475,2.5967,-0.1126,1.4554,2.1475,-0.021296,-0.422651,0.108520,1.280105,1.668436,-0.819974
241,1783596564.145112,0.3059,0.5888,-0.4238,0.2711,0.3059,0.000277,-0.506942,0.182814,0.000027,3.141537,-0.000283
242,1783596572.498748,1.9771,1.9967,0.2575,0.1081,1.9771,-0.015293,-0.479946,0.174411,1.388845,2.405539,-0.284495
243,1783596579.693577,2.2671,2.2795,0.2363,-0.0203,2.2671,-0.023491,-0.465728,0.164805,1.294971,2.242991,-0.402951
244,1783596584.983844,2.6966,2.7110,0.2711,-0.0667,2.6966,-0.029349,-0.455608,0.154529,1.216672,2.107412,-0.490372
245,1783596590.928469,2.8454,2.8580,0.2209,-0.1513,2.8454,-0.032721,-0.449688,0.146861,1.172420,2.030964,-0.535396
246,1783596596.689122,2.9512,2.9691,0.2890,-0.1496,2.9512,-0.035037,-0.445824,0.140471,1.143637,1.981167,-0.563678
247,1783596602.693854,3.0484,3.0679,0.2711,-0.2146,3.0484,-0.036568,-0.443073,0.135226,1.125254,1.949068,-0.581027
248,1783596607.904690,3.6462,3.6768,0.3518,-0.3172,3.6462,-0.038660,-0.439586,0.128545,1.094940,1.896542,-0.608807
249,1783596613.309344,4.4539,4.4958,0.3198,-0.5221,4.4539,-0.039552,-0.437897,0.123763,1.081009,1.872943,-0.620931
250,1783596618.902613,5.6590,5.7279,0.3066,-0.8314,5.6590,-0.040919,-0.435534,0.117833,1.058089,1.833009,-0.640772
251,1783596624.279650,6.2768,6.3247,0.2567,-0.7328,6.2768,-0.041845,-0.434052,0.113040,1.045382,1.810791,-0.651860
252,1783596630.303893,-2.3741,3.6519,-1.2817,2.4612,-2.3741,-0.042312,-0.433112,0.109779,1.044724,1.809634,-0.651980
253,1783596648.320581,-0.5360,0.7150,-0.3250,0.3438,-0.5360,-0.000531,-0.507424,0.186998,0.000003,-3.141494,-0.000818
254,1783596654.877635,1.7522,1.7774,0.2372,0.1810,1.7522,-0.022527,-0.485482,0.174408,1.056285,2.550048,-0.216367
255,1783596662.084598,2.2847,2.2960,0.2274,-0.0107,2.2847,-0.035653,-0.472358,0.163458,0.968948,2.339388,-0.320983
256,1783596668.146713,2.4578,2.4689,0.2244,-0.0640,2.4578,-0.042370,-0.465636,0.154479,0.921447,2.224544,-0.371376
257,1783596672.916659,2.6730,2.6824,0.2059,-0.0894,2.6730,-0.047357,-0.460662,0.146952,0.887666,2.142108,-0.405042
258,1783596679.119792,2.7843,2.7943,0.1918,-0.1376,2.7843,-0.050344,-0.457664,0.140469,0.865074,2.088253,-0.426183
259,1783596684.028270,2.9642,2.9775,0.2289,-0.1633,2.9642,-0.053086,-0.455010,0.135509,0.850722,2.054034,-0.439795
260,1783596689.769504,3.4879,3.5082,0.2263,-0.3005,3.4879,-0.055715,-0.452357,0.128658,0.827656,1.997329,-0.459895
261,1783596695.116494,4.4364,4.4793,0.2477,-0.5667,4.4364,-0.057089,-0.450903,0.123923,0.816508,1.972130,-0.469225
262,1783596700.466954,5.3192,5.3788,0.2513,-0.7582,5.3192,-0.058448,-0.449555,0.119157,0.806788,1.948476,-0.477357
263,1783596706.077320,5.9725,6.0193,0.0988,-0.7426,5.9725,-0.059986,-0.447988,0.112983,0.789647,1.905752,-0.491504
264,1783596710.934938,2.6899,2.8274,-0.7199,0.4904,2.6899,-0.061686,-0.446302,0.110109,0.788494,1.904529,-0.492716
265,1783596729.743679,-0.5691,0.7469,-0.2202,0.4305,-0.5691,-0.001116,-0.508217,0.186191,0.000043,-3.141463,-0.001047
266,1783596735.284342,1.8565,1.8735,0.1928,0.1628,1.8565,-0.028145,-0.492656,0.174766,0.711108,2.653685,-0.145813
267,1783596741.697657,2.0826,2.0918,0.1806,0.0765,2.0826,-0.044060,-0.483451,0.163325,0.651071,2.429865,-0.215491
268,1783596748.427302,2.3374,2.3438,0.1694,-0.0304,2.3374,-0.052376,-0.478660,0.154521,0.618524,2.308270,-0.249199
269,1783596754.237725,2.7896,2.8027,0.2097,-0.1725,2.7896,-0.059090,-0.474814,0.145989,0.590785,2.204777,-0.276090
270,1783596758.538429,2.7804,2.7856,0.1114,-0.1272,2.7804,-0.062251,-0.472936,0.140597,0.579612,2.164884,-0.286325
271,1783596764.280786,3.2730,3.2875,0.1374,-0.2763,3.2730,-0.066729,-0.470373,0.132681,0.558422,2.084709,-0.304909
272,1783596770.512920,3.5038,3.5296,0.1643,-0.3925,3.5038,-0.068481,-0.469381,0.128590,0.554404,2.069338,-0.308441
273,1783596774.939220,4.3099,4.3449,0.1645,-0.5251,4.3099,-0.070963,-0.467959,0.122634,0.543293,2.025086,-0.318041
274,1783596779.956640,5.2864,5.3395,0.1464,-0.7365,5.2864,-0.071885,-0.467388,0.119065,0.540948,2.018015,-0.319493
275,1783596785.247884,6.1051,6.1500,0.0761,-0.7381,6.1051,-0.073309,-0.466559,0.114357,0.534831,1.994318,-0.324468
276,1783596790.501441,3.4128,3.5079,-0.5122,0.6291,3.4128,-0.075180,-0.465499,0.109914,0.527945,1.971920,-0.329931
277,1783596807.831153,2.5491,2.5624,0.2374,-0.1081,2.5491,-0.012140,-0.506372,0.181796,0.386490,2.936755,-0.035108
278,1783596814.342627,1.4714,1.4919,0.1003,0.2257,1.4714,-0.031544,-0.501134,0.174429,0.357638,2.716548,-0.073326
279,1783596820.217232,2.0531,2.0584,0.1243,0.0799,2.0531,-0.049789,-0.496269,0.163047,0.325981,2.477186,-0.109381
280,1783596825.935460,2.4647,2.4670,0.1022,-0.0246,2.4647,-0.058647,-0.493896,0.154577,0.310511,2.358310,-0.125294
281,1783596831.630200,2.9789,2.9866,0.1026,-0.1881,2.9789,-0.067580,-0.491473,0.146884,0.295982,2.251703,-0.139056
282,1783596837.236058,3.4064,3.4230,0.1233,-0.3129,3.4064,-0.071605,-0.490427,0.137830,0.284911,2.162328,-0.148874
283,1783596842.288810,3.2264,3.2371,0.0632,-0.2556,3.2264,-0.074035,-0.489789,0.133440,0.282572,2.141833,-0.150969
284,1783596847.420112,3.8200,3.8449,0.0697,-0.4312,3.8200,-0.076623,-0.489070,0.128683,0.278184,2.112144,-0.154628
285,1783596852.345780,4.4162,4.4518,0.0902,-0.5545,4.4162,-0.077611,-0.488808,0.125161,0.277704,2.107007,-0.155245
286,1783596857.495622,5.2798,5.3205,0.1614,-0.6367,5.2798,-0.079634,-0.488268,0.120144,0.273744,2.077633,-0.158226
287,1783596862.921623,6.4997,6.5391,0.1896,-0.6911,6.4997,-0.082675,-0.487441,0.113039,0.265378,2.013441,-0.165018
288,1783596868.945697,-3.0420,3.7489,-0.6185,2.1020,-3.0420,-0.085434,-0.486695,0.110022,0.265489,2.012362,-0.164513
