press,t_peak,peak_Fz,peak_Fmag,Fx,Fy,Fz,x,y,z,rx,ry,rz
244,1783609218.281050,2.3397,2.3529,0.1667,-0.1845,2.3397,-0.025685,-0.459220,0.160086,1.248932,2.163200,-0.455512
245,1783609223.236599,2.6419,2.6579,0.1625,-0.2416,2.6419,-0.029640,-0.452382,0.152524,1.197963,2.075642,-0.509499
246,1783609230.019362,2.8342,2.8586,0.1877,-0.3217,2.8342,-0.031791,-0.448641,0.146887,1.169523,2.025715,-0.538559
247,1783609235.788304,3.1415,3.1776,0.2476,-0.4086,3.1415,-0.034162,-0.444544,0.140539,1.136637,1.968768,-0.570399
248,1783609240.331136,3.1339,3.1664,0.2746,-0.3602,3.1339,-0.035734,-0.441834,0.135354,1.115018,1.931677,-0.590238
249,1783609245.274702,3.3756,3.4084,0.2724,-0.3858,3.3756,-0.036283,-0.440836,0.132617,1.113603,1.929202,-0.591452
250,1783609250.735616,3.9812,4.0315,0.3537,-0.5270,3.9812,-0.037398,-0.438987,0.128065,1.097753,1.901599,-0.606129
251,1783609256.181993,4.6769,4.7449,0.4081,-0.6882,4.6769,-0.038429,-0.437242,0.123654,1.082987,1.876033,-0.619249
252,1783609261.238623,5.1921,5.2690,0.4072,-0.7989,5.1921,-0.039157,-0.435882,0.120631,1.079387,1.869864,-0.622478
253,1783609279.012387,0.3818,0.4633,-0.1604,0.2078,0.3818,0.001326,-0.507666,0.183767,0.000043,3.141505,-0.000504
254,1783609287.569550,2.1388,2.1505,0.1568,-0.1600,2.1388,-0.021367,-0.484915,0.175388,1.050172,2.535345,-0.224166
255,1783609293.623352,2.0801,2.0894,0.1531,-0.1244,2.0801,-0.030233,-0.476038,0.168442,0.997583,2.408596,-0.288378
256,1783609298.584639,2.3539,2.3640,0.1574,-0.1500,2.3539,-0.037942,-0.468334,0.160277,0.946302,2.284878,-0.345337
257,1783609305.624439,2.6112,2.6313,0.1899,-0.2632,2.6112,-0.043290,-0.463001,0.152422,0.907155,2.190060,-0.385773
258,1783609310.180954,2.8620,2.8831,0.2352,-0.2571,2.8620,-0.046484,-0.459836,0.146839,0.885002,2.136535,-0.407802
259,1783609316.059292,3.5342,3.5793,0.2932,-0.4851,3.5342,-0.050607,-0.455664,0.139362,0.850733,2.053712,-0.439404
260,1783609320.892177,3.2365,3.2693,0.2653,-0.3778,3.2365,-0.051157,-0.455111,0.137002,0.852764,2.059918,-0.437192
261,1783609326.549256,3.6715,3.7156,0.3172,-0.4747,3.6715,-0.053513,-0.452775,0.131001,0.831916,2.007621,-0.455928
262,1783609331.916785,4.4480,4.5118,0.3936,-0.6457,4.4480,-0.055372,-0.450992,0.126949,0.820962,1.982576,-0.466003
263,1783609336.977281,4.9990,5.0750,0.3868,-0.7850,4.9990,-0.055802,-0.450522,0.123745,0.818251,1.975430,-0.467972
264,1783609342.020444,5.6125,5.7024,0.3857,-0.9318,5.6125,-0.056727,-0.449535,0.120662,0.815650,1.968711,-0.470026
265,1783609360.679859,-0.3959,0.4868,-0.0631,0.2762,-0.3959,0.000812,-0.508216,0.186594,-0.000051,-3.141446,-0.000914
266,1783609366.245044,2.4201,2.4328,0.1611,-0.1887,2.4201,-0.027005,-0.492184,0.175619,0.706742,2.638207,-0.150950
267,1783609372.142114,1.9609,1.9638,0.1013,-0.0328,1.9609,-0.037766,-0.485992,0.168188,0.670940,2.503283,-0.193626
268,1783609377.612045,1.9463,1.9475,0.0512,-0.0457,1.9463,-0.043465,-0.482631,0.163004,0.653990,2.440365,-0.212233
269,1783609383.914415,2.6216,2.6379,0.1680,-0.2408,2.6216,-0.053820,-0.476688,0.152440,0.608763,2.271901,-0.258927
270,1783609389.102195,2.9346,2.9581,0.1719,-0.3302,2.9346,-0.057883,-0.474339,0.147050,0.593933,2.215306,-0.273095
271,1783609394.978395,2.8620,2.8851,0.1755,-0.3186,2.8620,-0.060705,-0.472719,0.141900,0.582932,2.175400,-0.283200
272,1783609400.215154,2.8593,2.8813,0.2050,-0.2904,2.8593,-0.063272,-0.471234,0.137179,0.573247,2.139302,-0.292024
273,1783609406.312281,3.4056,3.4438,0.2572,-0.4420,3.4056,-0.065445,-0.469984,0.132648,0.564348,2.105975,-0.299869
274,1783609410.552764,4.1479,4.1997,0.3017,-0.5845,4.1479,-0.067425,-0.468839,0.128151,0.555803,2.075150,-0.307523
275,1783609415.876960,4.9494,5.0212,0.2996,-0.7911,4.9494,-0.069108,-0.467827,0.123670,0.548053,2.046596,-0.313631
276,1783609421.968568,5.6561,5.7519,0.3860,-0.9718,5.6561,-0.070280,-0.467194,0.120658,0.546456,2.039361,-0.315046
277,1783609437.804727,0.3302,0.4621,-0.0135,0.3229,0.3302,0.000520,-0.509012,0.183708,0.000012,3.141501,-0.000656
278,1783609444.206543,1.9513,1.9546,0.1068,-0.0357,1.9513,-0.023523,-0.502554,0.178195,0.369563,2.806906,-0.058719
279,1783609450.461535,2.1435,2.1460,0.0615,-0.0849,2.1435,-0.042836,-0.497344,0.168691,0.337157,2.559982,-0.097386
280,1783609456.298177,2.5019,2.5108,0.1026,-0.1847,2.5019,-0.053191,-0.494643,0.160317,0.319385,2.424294,-0.116678
281,1783609462.068869,2.9624,2.9836,0.1219,-0.3332,2.9624,-0.061011,-0.492533,0.151893,0.304082,2.308174,-0.131399
282,1783609467.674151,3.7531,3.7961,0.1804,-0.5406,3.7531,-0.067061,-0.490912,0.144069,0.291051,2.210316,-0.143570
283,1783609472.667540,3.3671,3.3989,0.1751,-0.4298,3.3671,-0.069290,-0.490311,0.140603,0.289478,2.196131,-0.144877
284,1783609477.625255,3.1725,3.1982,0.1950,-0.3546,3.1725,-0.071007,-0.489882,0.137259,0.287750,2.184367,-0.146781
285,1783609482.820726,3.6570,3.6923,0.1721,-0.4794,3.6570,-0.073243,-0.489247,0.132589,0.283464,2.149997,-0.150000
286,1783609487.987324,4.6757,4.7379,0.2610,-0.7190,4.6757,-0.075401,-0.488669,0.128188,0.278757,2.118006,-0.154232
287,1783609493.149020,5.4448,5.5240,0.3251,-0.8737,5.4448,-0.077483,-0.488123,0.123694,0.275090,2.088605,-0.157401
288,1783609498.032541,6.3369,6.4324,0.3766,-1.0378,6.3369,-0.078686,-0.487792,0.120630,0.274194,2.081572,-0.158063
