press,t_peak,peak_Fz,peak_Fmag,Fx,Fy,Fz,x,y,z,rx,ry,rz
221,1783591529.957374,1.6239,1.6301,-0.0435,-0.1356,1.6239,0.003495,-0.439805,0.147732,1.712745,1.712710,-0.782134
222,1783591534.491046,1.6451,1.6476,-0.0108,-0.0896,1.6451,0.003462,-0.436200,0.142476,1.687547,1.687225,-0.809843
223,1783591540.461717,2.0653,2.0762,0.0127,-0.2119,2.0653,0.003510,-0.430659,0.134368,1.626196,1.626249,-0.872768
224,1783591545.976054,2.3808,2.3981,0.0543,-0.2824,2.3808,0.003468,-0.428296,0.129460,1.605974,1.605448,-0.892852
225,1783591551.390064,3.5929,3.6424,0.1524,-0.5789,3.5929,0.003480,-0.426337,0.124700,1.586955,1.586495,-0.911295
226,1783591557.019958,4.4542,4.5253,0.1957,-0.7744,4.4542,0.003514,-0.423518,0.118714,1.554777,1.554751,-0.941067
227,1783591562.435128,5.6913,5.7919,0.2221,-1.0513,5.6913,0.003529,-0.421822,0.113933,1.536958,1.536648,-0.957671
228,1783591567.413349,6.2254,6.3189,0.1820,-1.0677,6.2254,0.003488,-0.420631,0.110774,1.535869,1.535503,-0.958470
229,1783591585.788128,2.1795,2.2399,-0.3159,-0.4084,2.1795,0.002891,-0.507510,0.183940,-0.000045,3.141516,-0.000421
230,1783591595.681864,1.2007,1.2730,-0.0951,-0.4119,1.2007,-0.007363,-0.469127,0.187888,1.704615,2.221413,-0.349272
231,1783591600.991708,1.3227,1.3320,-0.1495,-0.0482,1.3227,-0.010432,-0.457879,0.163989,1.570099,2.046320,-0.525771
232,1783591607.170884,1.4078,1.4126,-0.0970,-0.0645,1.4078,-0.012897,-0.448655,0.155411,1.501320,1.956720,-0.605028
233,1783591613.320433,1.8262,1.8361,-0.0420,-0.1856,1.8262,-0.014861,-0.441400,0.146829,1.438530,1.874742,-0.672025
234,1783591619.136446,2.0510,2.0634,0.0155,-0.2249,2.0510,-0.016141,-0.436693,0.140001,1.398981,1.823132,-0.711691
235,1783591625.381785,1.7029,1.7123,-0.0075,-0.1788,1.7029,-0.016604,-0.434776,0.136142,1.391725,1.813782,-0.718630
236,1783591629.825375,1.8240,1.8304,0.0233,-0.1509,1.8240,-0.017351,-0.432133,0.131069,1.371061,1.786852,-0.738447
237,1783591635.557574,2.9088,2.9412,0.1179,-0.4194,2.9088,-0.018149,-0.429148,0.124691,1.338587,1.744461,-0.768687
238,1783591640.661048,3.6307,3.6785,0.1816,-0.5628,3.6307,-0.018496,-0.427847,0.121089,1.334081,1.738624,-0.772792
239,1783591646.447896,5.0830,5.1694,0.2669,-0.9029,5.0830,-0.019295,-0.424836,0.113945,1.295111,1.687911,-0.807205
240,1783591651.438835,5.5511,5.6273,0.2379,-0.8914,5.5511,-0.019557,-0.423861,0.110674,1.294494,1.687037,-0.807739
241,1783591671.040634,1.2744,1.3479,-0.4088,-0.1605,1.2744,0.001666,-0.506701,0.183653,1.557170,2.697118,-0.024525
242,1783591678.045037,0.9854,1.0270,-0.2894,-0.0020,0.9854,-0.013871,-0.479703,0.175451,1.388567,2.405567,-0.284579
243,1783591685.796140,1.4342,1.4457,-0.1314,-0.1265,1.4342,-0.023362,-0.463252,0.163983,1.274427,2.207425,-0.426787
244,1783591692.194784,1.7857,1.7995,-0.0456,-0.2171,1.7857,-0.029441,-0.452695,0.153119,1.192692,2.065942,-0.515260
245,1783591697.903382,1.8699,1.8849,-0.0286,-0.2356,1.8699,-0.031916,-0.448423,0.146846,1.164109,2.016368,-0.543848
246,1783591703.493957,1.9019,1.9153,0.0151,-0.2255,1.9019,-0.034352,-0.444250,0.139981,1.131239,1.959329,-0.575525
247,1783591708.182608,1.8945,1.9055,0.0047,-0.2047,1.8945,-0.036209,-0.440954,0.134553,1.109315,1.922099,-0.595426
248,1783591713.210852,1.7460,1.7524,-0.0002,-0.1504,1.7460,-0.036676,-0.440149,0.131061,1.107959,1.919814,-0.596657
249,1783591718.901804,2.6362,2.6617,0.1138,-0.3499,2.6362,-0.038328,-0.437437,0.124699,1.081182,1.872850,-0.620979
250,1783591724.013676,3.1488,3.1840,0.1574,-0.4455,3.1488,-0.038946,-0.436304,0.121064,1.077431,1.866479,-0.624213
251,1783591729.419171,4.5820,4.6524,0.1788,-0.7865,4.5820,-0.039798,-0.434759,0.116254,1.063504,1.842728,-0.635963
252,1783591734.880729,5.6747,5.7560,0.2327,-0.9355,5.6747,-0.041244,-0.432348,0.110843,1.044744,1.809513,-0.652327
253,1783591752.719742,1.2048,1.3013,-0.4608,-0.1723,1.2048,0.001236,-0.507580,0.183860,0.000028,3.141530,-0.000444
254,1783591760.198300,1.1616,1.1910,-0.2592,-0.0465,1.1616,-0.021781,-0.484465,0.174941,1.050159,2.535352,-0.224063
255,1783591766.888952,1.8258,1.8376,-0.0766,-0.1930,1.8258,-0.037236,-0.469056,0.161411,0.942088,2.274993,-0.350007
256,1783591772.491278,1.8075,1.8188,-0.0593,-0.1935,1.8075,-0.041335,-0.464967,0.155481,0.921768,2.224536,-0.371063
257,1783591779.565809,1.9672,1.9851,-0.0180,-0.2648,1.9672,-0.046608,-0.459669,0.146896,0.880700,2.126337,-0.411550
258,1783591784.395526,2.1177,2.1369,0.0127,-0.2855,2.1177,-0.050785,-0.455507,0.138718,0.846677,2.043782,-0.443265
259,1783591789.668509,2.0293,2.0452,0.0228,-0.2531,2.0293,-0.052470,-0.453857,0.134454,0.838337,2.024790,-0.450424
260,1783591795.065636,2.0540,2.0693,0.0207,-0.2506,2.0540,-0.054168,-0.452090,0.129531,0.827181,1.997469,-0.459808
261,1783591800.449314,2.4715,2.4945,0.0649,-0.3318,2.4715,-0.055629,-0.450722,0.124706,0.817236,1.972016,-0.469017
262,1783591805.521842,3.1844,3.2220,0.1110,-0.4775,3.1844,-0.056689,-0.449577,0.121202,0.814178,1.965139,-0.471311
263,1783591810.884495,4.3758,4.4332,0.1704,-0.6901,4.3758,-0.057879,-0.448410,0.116285,0.803412,1.939920,-0.480179
264,1783591816.213827,5.3009,5.3505,0.3155,-0.6546,5.3009,-0.059452,-0.446830,0.111646,0.793214,1.916010,-0.488698
265,1783591833.699703,1.0993,1.1704,-0.3869,-0.1078,1.0993,0.000715,-0.508210,0.183958,0.000073,3.141518,-0.000418
266,1783591840.526189,1.4692,1.4887,-0.2105,-0.1163,1.4692,-0.027738,-0.491783,0.175500,0.707058,2.638146,-0.150855
267,1783591846.733488,1.7312,1.7464,-0.1266,-0.1913,1.7312,-0.042625,-0.483103,0.164203,0.650998,2.429786,-0.215141
268,1783591853.564494,1.7218,1.7353,-0.0647,-0.2066,1.7218,-0.051012,-0.478307,0.155771,0.620289,2.315084,-0.247442
269,1783591858.388244,1.9822,1.9991,-0.0267,-0.2580,1.9822,-0.057791,-0.474362,0.146798,0.590668,2.204794,-0.275865
270,1783591864.814377,1.8636,1.8794,0.0058,-0.2431,1.8636,-0.061140,-0.472469,0.141470,0.579963,2.164595,-0.285883
271,1783591870.186114,1.7256,1.7363,-0.0042,-0.1925,1.7256,-0.063817,-0.470920,0.136210,0.570316,2.128546,-0.294510
272,1783591874.809451,2.0009,2.0144,0.0272,-0.2304,2.0009,-0.067771,-0.468584,0.128524,0.550007,2.053641,-0.311816
273,1783591881.251186,2.5224,2.5546,0.0844,-0.3951,2.5224,-0.069537,-0.467629,0.123624,0.542538,2.024829,-0.318237
274,1783591885.574159,3.0184,3.0512,0.0800,-0.4393,3.0184,-0.070546,-0.467035,0.119940,0.540733,2.017995,-0.319777
275,1783591890.474910,4.5523,4.6086,0.1283,-0.7065,4.5523,-0.072168,-0.466059,0.115373,0.534468,1.994272,-0.324744
276,1783591895.938182,4.5850,4.6153,0.1404,-0.5092,4.5850,-0.075643,-0.464088,0.109581,0.521951,1.949557,-0.334523
277,1783591913.024513,1.1153,1.1539,-0.2889,-0.0637,1.1153,0.000394,-0.508968,0.183952,0.000068,3.141506,-0.000504
278,1783591919.448232,1.3662,1.3787,-0.1752,-0.0605,1.3662,-0.023992,-0.502422,0.177576,0.369353,2.806995,-0.058473
279,1783591925.949817,1.8470,1.8530,-0.0283,-0.1464,1.8470,-0.047982,-0.496007,0.164281,0.326524,2.484130,-0.108470
280,1783591931.764102,2.0878,2.1003,0.0230,-0.2281,2.0878,-0.057611,-0.493450,0.155515,0.310458,2.358338,-0.125409
281,1783591937.327681,2.2739,2.2897,0.0509,-0.2636,2.2739,-0.064128,-0.491697,0.147850,0.298774,2.268807,-0.136644
282,1783591942.725009,2.3133,2.3307,0.0659,-0.2762,2.3133,-0.068554,-0.490515,0.141573,0.290933,2.210286,-0.143691
283,1783591947.966284,2.0413,2.0510,0.0377,-0.1957,2.0413,-0.071507,-0.489724,0.136219,0.286452,2.173119,-0.147470
284,1783591953.174582,1.9749,1.9818,0.0529,-0.1560,1.9749,-0.074127,-0.489013,0.131091,0.281919,2.138861,-0.151752
285,1783591958.649964,3.0079,3.0377,0.1182,-0.4078,3.0079,-0.077836,-0.488012,0.123593,0.271690,2.066604,-0.159869
286,1783591963.560068,3.3630,3.3916,0.1271,-0.4206,3.3630,-0.079037,-0.487699,0.121291,0.273808,2.077704,-0.158206
287,1783591968.821033,4.5056,4.5394,0.1515,-0.5322,4.5056,-0.081391,-0.487068,0.115513,0.267641,2.035419,-0.163382
288,1783591973.798219,3.3681,3.3747,0.1104,0.1807,3.3681,-0.084390,-0.486259,0.111161,0.264648,2.012176,-0.165419
