press,t_peak,peak_Fz,peak_Fmag,Fx,Fy,Fz,x,y,z,rx,ry,rz
1,1783603406.396192,0.4571,0.5412,-0.0237,0.2887,0.4571,0.000418,-0.509806,0.183588,0.000017,3.141497,-0.000566
2,1783603412.833324,1.5204,1.5230,0.0561,0.0679,1.5204,-0.024490,-0.509812,0.178200,-0.000031,2.829158,-0.000138
3,1783603419.363278,2.5961,2.6058,0.1078,-0.1980,2.5961,-0.048783,-0.509775,0.165326,-0.000131,2.502263,-0.000336
4,1783603424.756657,2.4056,2.4087,0.0719,-0.0992,2.4056,-0.054838,-0.509805,0.160046,-0.000369,2.441960,-0.000273
5,1783603430.416572,2.8429,2.8512,0.0820,-0.2010,2.8429,-0.062652,-0.509807,0.152540,-0.000488,2.337431,-0.000497
6,1783603435.787822,3.0469,3.0564,0.0836,-0.2252,3.0469,-0.067050,-0.509809,0.146848,-0.000123,2.278703,-0.000417
7,1783603441.197661,3.4343,3.4499,0.0929,-0.3138,3.4343,-0.071824,-0.509785,0.140541,0.000215,2.211581,0.000121
8,1783603446.122946,3.2762,3.2865,0.0774,-0.2486,3.2762,-0.073595,-0.509788,0.137169,0.000062,2.199553,0.000227
9,1783603451.301501,3.8583,3.8781,0.1324,-0.3685,3.8583,-0.076004,-0.509804,0.132652,-0.000286,2.165048,-0.000392
10,1783603456.266085,4.4093,4.4377,0.1517,-0.4776,4.4093,-0.077542,-0.509803,0.129085,0.000094,2.149237,0.000019
11,1783603461.533046,5.4452,5.5000,0.1725,-0.7549,5.4452,-0.080293,-0.509770,0.123661,-0.000273,2.103181,-0.000009
12,1783603466.637940,6.6035,6.6845,0.2209,-1.0136,6.6035,-0.082370,-0.509786,0.119399,-0.000350,2.075391,-0.000389
13,1783603482.081675,0.6503,0.7298,0.1056,0.3138,0.6503,0.000518,-0.510588,0.183531,0.000010,3.141512,-0.000461
14,1783603489.065916,1.7651,1.7664,0.0677,-0.0036,1.7651,-0.025294,-0.517505,0.177385,-0.365967,2.779740,0.062818
15,1783603494.588190,1.6422,1.6453,0.0255,0.0967,1.6422,-0.037548,-0.520780,0.171087,-0.348043,2.641513,0.084927
16,1783603500.894079,2.4471,2.4498,0.0439,-0.1053,2.4471,-0.052899,-0.524890,0.160041,-0.319246,2.424539,0.116291
17,1783603506.281280,2.9114,2.9197,0.0220,-0.2186,2.9114,-0.061199,-0.527123,0.151961,-0.303842,2.308577,0.131358
18,1783603512.582915,3.2206,3.2328,0.0706,-0.2724,3.2206,-0.064667,-0.528053,0.146820,-0.297937,2.262821,0.137127
19,1783603517.213626,3.8234,3.8480,0.0362,-0.4324,3.8234,-0.070208,-0.529539,0.139183,-0.286111,2.173458,0.147867
20,1783603523.287539,4.1993,4.2311,0.1137,-0.5052,4.1993,-0.072949,-0.530280,0.134626,-0.281557,2.139135,0.151690
21,1783603527.472393,4.4063,4.4361,0.0514,-0.5106,4.4063,-0.074344,-0.530680,0.131028,-0.279695,2.123477,0.153321
22,1783603532.261941,4.9976,5.0389,0.0729,-0.6392,4.9976,-0.075403,-0.530956,0.128051,-0.278887,2.118292,0.154016
23,1783603538.319300,5.9556,6.0257,0.1446,-0.9053,5.9556,-0.077485,-0.531490,0.123689,-0.274934,2.088786,0.157200
24,1783603542.550868,6.3464,6.4121,0.0444,-0.9143,6.3464,-0.077980,-0.531604,0.121657,-0.276390,2.099805,0.156038
25,1783603557.396594,0.9534,1.0171,0.2150,0.2818,0.9534,0.000830,-0.511363,0.183541,0.000044,3.141535,-0.000296
26,1783603564.782125,2.3187,2.3258,0.1100,-0.1443,2.3187,-0.026048,-0.526875,0.176044,-0.711649,2.654101,0.145223
27,1783603570.825187,2.9414,2.9543,0.0921,-0.2600,2.9414,-0.042147,-0.536148,0.165095,-0.649744,2.423321,0.216948
28,1783603575.829297,2.0140,2.0143,-0.0211,0.0304,2.0140,-0.043546,-0.536924,0.163086,-0.654176,2.440595,0.212485
29,1783603582.846924,3.2352,3.2519,0.0610,-0.3234,3.2352,-0.054422,-0.543246,0.151863,-0.605548,2.259595,0.262026
30,1783603588.117531,3.4747,3.4918,0.0477,-0.3420,3.4747,-0.057615,-0.545066,0.146825,-0.593508,2.215522,0.273389
31,1783603593.366527,3.4357,3.4493,0.0169,-0.3063,3.4357,-0.060727,-0.546849,0.141899,-0.582853,2.175362,0.283375
32,1783603597.766444,4.1819,4.2070,-0.0133,-0.4582,4.1819,-0.064589,-0.549119,0.135425,-0.565557,2.108940,0.298932
33,1783603603.686414,4.4958,4.5261,0.0462,-0.5212,4.4958,-0.065436,-0.549610,0.132685,-0.564369,2.106088,0.299623
34,1783603607.784144,5.6374,5.6855,0.0571,-0.7362,5.6374,-0.067426,-0.550742,0.128102,-0.556305,2.075235,0.307043
35,1783603612.719991,6.7497,6.8217,0.0698,-0.9861,6.7497,-0.068624,-0.551429,0.124849,-0.553241,2.064401,0.309531
36,1783603618.063049,8.5509,8.6695,0.1436,-1.4220,8.5509,-0.071910,-0.553320,0.119683,-0.540813,2.019731,0.319150
37,1783603633.174520,1.2576,1.3162,0.3026,0.2437,1.2576,0.001322,-0.512006,0.183473,0.000052,3.141536,-0.000287
38,1783603641.008091,2.2970,2.3026,0.0861,-0.1349,2.2970,-0.020762,-0.533999,0.176155,-1.056335,2.550144,0.216264
39,1783603647.153167,2.3383,2.3408,0.0707,-0.0840,2.3383,-0.030178,-0.543436,0.168171,-0.997677,2.408678,0.288282
40,1783603654.032614,3.3980,3.4205,0.1188,-0.3728,3.3980,-0.040336,-0.553611,0.156925,-0.921402,2.224544,0.371437
41,1783603659.020789,2.6779,2.6826,0.0280,-0.1575,2.6779,-0.041579,-0.554903,0.154981,-0.925705,2.234715,0.366671
42,1783603663.899715,4.3764,4.4099,0.0758,-0.5367,4.3764,-0.048163,-0.561479,0.143986,-0.865191,2.088408,0.426282
43,1783603669.138839,4.4815,4.5111,0.0905,-0.5080,4.4815,-0.050531,-0.563867,0.139215,-0.850919,2.053861,0.438966
44,1783603675.229870,4.2787,4.3027,0.1251,-0.4366,4.2787,-0.051069,-0.564443,0.137318,-0.855278,2.064178,0.435090
45,1783603679.349683,5.1408,5.1751,0.0612,-0.5920,5.1408,-0.052800,-0.566146,0.132724,-0.842469,2.032619,0.447015
46,1783603684.524450,6.2284,6.2888,0.0843,-0.8658,6.2284,-0.054445,-0.567685,0.128145,-0.829612,2.002716,0.457656
47,1783603689.690489,7.3814,7.4670,0.0899,-1.1234,7.3814,-0.055894,-0.569118,0.123670,-0.818409,1.975418,0.468136
48,1783603694.563694,8.4116,8.5179,0.0898,-1.3386,8.4116,-0.056797,-0.570053,0.120624,-0.815800,1.969040,0.470378
49,1783603709.958481,1.6078,1.6636,0.3866,0.1819,1.6078,0.001968,-0.512479,0.183501,0.000005,3.141544,-0.000348
50,1783603718.145513,1.9980,2.0021,0.1275,-0.0132,1.9980,-0.011467,-0.535728,0.177692,-1.418774,2.456881,0.243390
51,1783603724.716861,2.3760,2.3797,0.1025,-0.0833,2.3760,-0.020317,-0.551028,0.168202,-1.314467,2.276723,0.379628
52,1783603730.657765,2.8571,2.8648,0.0863,-0.1909,2.8571,-0.025692,-0.560312,0.159970,-1.248812,2.163047,0.455632
53,1783603735.978833,3.5458,3.5649,0.0807,-0.3599,3.5458,-0.030014,-0.567796,0.151927,-1.191939,2.064611,0.516396
54,1783603741.271363,3.8754,3.8936,0.1374,-0.3506,3.8754,-0.031917,-0.571163,0.147051,-1.169802,2.025799,0.538239
55,1783603747.646059,3.7717,3.7878,0.1098,-0.3309,3.7717,-0.033586,-0.574033,0.141921,-1.149166,1.990448,0.558401
56,1783603752.134045,5.1563,5.1950,0.1638,-0.6114,5.1563,-0.036484,-0.579014,0.135017,-1.108215,1.919523,0.596489
57,1783603758.205005,5.6440,5.6985,0.2182,-0.7549,5.6440,-0.036865,-0.579801,0.131182,-1.100566,1.906140,0.603497
58,1783603761.967638,6.3222,6.3823,0.0916,-0.8692,6.3222,-0.037510,-0.580639,0.128103,-1.097769,1.901584,0.606036
59,1783603767.117417,7.7939,7.8932,0.1026,-1.2441,7.7939,-0.038450,-0.582446,0.123690,-1.083567,1.876078,0.619238
60,1783603772.114493,8.4350,8.5349,0.1287,-1.2953,8.4350,-0.038774,-0.583024,0.121710,-1.088885,1.885553,0.614319
61,1783603787.673103,1.9477,1.9989,0.4370,0.1051,1.9477,0.002690,-0.512767,0.183517,0.000065,3.141568,-0.000298
62,1783603796.396169,2.3327,2.3408,0.1542,-0.1187,2.3327,-0.005368,-0.542699,0.175845,-1.704588,2.221512,0.349157
63,1783603803.017965,2.9666,2.9803,0.1640,-0.2336,2.9666,-0.010027,-0.560225,0.165223,-1.574125,2.051432,0.520935
64,1783603807.979715,2.9441,2.9527,0.1615,-0.1570,2.9441,-0.011736,-0.566681,0.160511,-1.540156,2.006538,0.561485
65,1783603813.771623,3.7371,3.7591,0.1785,-0.3646,3.7371,-0.013885,-0.574632,0.152071,-1.472220,1.918036,0.637174
66,1783603819.077430,3.9810,4.0024,0.1729,-0.3753,3.9810,-0.014793,-0.578078,0.146941,-1.445471,1.883195,0.665170
67,1783603824.528996,4.2943,4.3194,0.1548,-0.4387,4.2943,-0.016149,-0.582878,0.140705,-1.405384,1.831557,0.705573
68,1783603829.821226,4.9013,4.9345,0.1965,-0.5367,4.9013,-0.016870,-0.585776,0.135441,-1.379792,1.797680,0.730558
69,1783603834.683514,5.3184,5.3543,0.1354,-0.6045,5.3184,-0.017188,-0.586944,0.132729,-1.378023,1.795454,0.732216
70,1783603839.594363,6.2864,6.3444,0.2254,-0.8260,6.2864,-0.017562,-0.588498,0.129239,-1.368598,1.783219,0.740904
71,1783603844.915264,7.9271,8.0299,0.1849,-1.2677,7.9271,-0.018259,-0.590910,0.123795,-1.341144,1.747356,0.766565
72,1783603849.806445,8.8317,8.9509,0.1455,-1.4487,8.8317,-0.018615,-0.592015,0.120616,-1.336701,1.741801,0.770488
73,1783603865.508796,2.2712,2.3204,0.4743,0.0286,2.2712,0.003489,-0.512865,0.183578,0.000032,3.141557,-0.000251
74,1783603874.428236,2.3139,2.3230,0.1724,-0.1113,2.3139,0.003432,-0.543850,0.175790,-1.999204,1.999132,0.409703
75,1783603880.752099,3.0231,3.0384,0.1796,-0.2461,3.0231,0.003452,-0.562514,0.165031,-1.849928,1.849707,0.619928
76,1783603886.534065,3.4583,3.4780,0.1683,-0.3291,3.4583,0.003398,-0.571397,0.157300,-1.777106,1.777036,0.709215
77,1783603891.821968,3.4449,3.4606,0.1599,-0.2878,3.4449,0.003453,-0.576164,0.152565,-1.747814,1.747618,0.742995
78,1783603897.453288,4.2450,4.2735,0.2025,-0.4490,4.2450,0.003445,-0.581896,0.145131,-1.687320,1.687124,0.809852
79,1783603902.601440,4.3956,4.4264,0.2284,-0.4685,4.3956,0.003485,-0.585776,0.140879,-1.663636,1.663110,0.835035
80,1783603907.920357,4.9932,5.0324,0.2175,-0.5879,4.9932,0.003447,-0.588380,0.135442,-1.633892,1.633627,0.865218
81,1783603913.057781,5.7214,5.7747,0.2126,-0.7534,5.7214,0.003414,-0.590437,0.131073,-1.613654,1.613477,0.885190
82,1783603918.343581,7.2136,7.3061,0.2614,-1.1290,7.2136,0.003403,-0.593386,0.125777,-1.581990,1.581855,0.915580
