x,y,z,nx,ny,nz
42.71734541218118,56.074101815454966,7.971412938149567,0.4487135410308838,0.886860728263855,0.1101553812623024
19.820965424168325,56.50669229293924,13.75549315714981,-0.32738053798675537,0.9339946508407593,0.14309416711330414
17.842696062508796,37.74423205755383,49.339577754622695,-0.627259373664856,0.4192871153354645,0.6563108563423157
46.80081751262726,21.312423181570036,42.932740612088544,0.7768016457557678,-0.35449570417404175,0.5204920768737793
22.714526204636083,8.987230997819916,29.578540293135436,0.3405463993549347,0.8792160749435425,-0.33317747712135315
30.244209413607763,49.03801590537789,42.56004093600481,-0.013107042759656906,0.8783735036849976,0.47779518365859985
21.83155378116912,53.69179543085307,17.17390192524687,0.33002322912216187,-0.9254239797592163,-0.1862126588821411
12.515232411878115,45.15748171963693,34.2821048061974,-0.685583233833313,0.6391211748123169,0.3485681712627411
39.73797307156177,56.95854484101588,11.167083176450687,0.3743048310279846,0.9161986708641052,0.14309392869472504
7.82871139382209,49.92621057962036,0.22089304259527243,-0.7306443452835083,0.6811286211013794,0.047145090997219086
41.63797529755879,41.49827177348328,46.585531477857096,0.5632229447364807,0.5573766231536865,0.6100092530250549
6.223829738666934,42.74160425978914,3.586323617426595,0.8885206580162048,-0.4561057984828949,-0.04998546838760376
54.296511101225896,20.936534590623108,11.94585338178594,-0.9289402365684509,0.33760830760002136,-0.15195611119270325
52.97238618940539,23.185005596497682,31.70557031332808,0.9040682911872864,-0.24730734527111053,0.3485679626464844
9.358690560409057,12.278231932299974,2.230215250774327,0.7647827863693237,0.6423462629318237,-0.04998539760708809
55.88153446869891,27.952427206833224,25.132050479439897,0.9646992087364197,-0.10255509614944458,0.24256514012813568
37.992238617264526,54.525473555492624,12.10822454529139,-0.3180808126926422,-0.9358065724372864,-0.1519559621810913
37.702166946452316,5.246550144285256,26.17599863524124,0.3178536295890808,-0.906815230846405,0.2768668830394745
18.12878363847236,49.74878013063502,34.35780517061893,-0.44791150093078613,0.8233319520950317,0.3485682010650635
42.54248624293156,12.826041988069179,31.77624314996201,-0.5598728060722351,0.7586402893066406,-0.3331775665283203
49.877556545971956,45.83037144591732,14.465270744782947,-0.7828031778335571,-0.6034306287765503,-0.15195611119270325
9.705274391602604,34.87801263690296,33.09376159691958,0.9045842289924622,-0.20506590604782104,-0.3737316429615021
41.50225858625849,28.34561557673821,48.31492966640255,-0.7025550007820129,0.06855012476444244,-0.708320140838623
12.115125033873353,47.55359091389254,17.752858955258887,0.6778947114944458,-0.7111847996711731,-0.1862121820449829
29.10617766897415,55.54771273321213,26.452020929550386,-0.014336543157696724,0.9608014822006226,0.27686625719070435
52.8670275625451,44.042579773906105,21.21490107723295,0.8395088315010071,0.5015385746955872,0.20900718867778778
30.45109756501245,5.500883714835082,21.14658316648123,-0.04810148850083351,0.9740481376647949,-0.2211705595254898
0.07098661045168954,31.47134059618641,0.31300230044427346,-0.9985669851303101,0.025325536727905273,0.04714500904083252
25.756176495164382,6.7302223302958355,33.39128204493377,-0.13653065264225006,-0.9272860884666443,0.3485684096813202
36.64093008914513,9.063231171327143,37.31820959927916,0.30147308111190796,-0.8600814938545227,0.4115504324436188
14.83746260911356,7.417438307670372,2.481275856141544,0.5810107588768005,0.8123595118522644,-0.049985386431217194
22.782614589311038,12.344818419423483,43.13242781786062,-0.32292941212654114,-0.7904456853866577,0.5204922556877136
