press,t_peak,peak_Fz,peak_Fmag,Fx,Fy,Fz,x,y,z,rx,ry,rz
1,1783597329.260043,-0.7956,0.9140,-0.2357,0.3833,-0.7956,0.000402,-0.509760,0.185192,-0.000031,-3.141525,-0.000474
2,1783597334.565136,0.9160,0.9251,-0.1273,0.0259,0.9160,-0.024435,-0.509803,0.178029,-0.000099,2.829173,-0.000104
3,1783597341.049010,2.2838,2.3072,-0.0438,-0.3249,2.2838,-0.048765,-0.509778,0.165317,-0.000138,2.502278,-0.000364
4,1783597346.454316,2.1526,2.1675,-0.0568,-0.2477,2.1526,-0.054843,-0.509803,0.160051,-0.000362,2.441960,-0.000289
5,1783597352.094521,2.7813,2.8104,-0.0227,-0.4023,2.7813,-0.062667,-0.509801,0.152538,-0.000448,2.337447,-0.000491
6,1783597357.474435,3.0258,3.0567,-0.0297,-0.4323,3.0258,-0.067098,-0.509792,0.146833,-0.000021,2.278698,-0.000352
7,1783597362.886303,3.4120,3.4534,-0.0353,-0.5319,3.4120,-0.071844,-0.509767,0.140524,0.000215,2.211604,0.000212
8,1783597367.931365,3.3480,3.3830,-0.0388,-0.4837,3.3480,-0.073578,-0.509805,0.137202,-0.000170,2.199453,-0.000166
9,1783597372.983089,3.8900,3.9363,-0.0296,-0.6016,3.8900,-0.076008,-0.509796,0.132636,-0.000243,2.165024,-0.000293
10,1783597377.955215,4.5359,4.5968,0.0095,-0.7462,4.5359,-0.077507,-0.509799,0.129071,0.000120,2.149244,0.000032
11,1783597383.221032,5.5645,5.6597,0.0346,-1.0332,5.5645,-0.080293,-0.509770,0.123662,-0.000313,2.103184,-0.000060
12,1783597388.318301,6.7888,6.9200,0.0911,-1.3382,6.7888,-0.082370,-0.509787,0.119406,-0.000378,2.075411,-0.000429
13,1783597403.638653,-0.4801,0.6558,-0.1294,0.4277,-0.4801,0.000516,-0.510580,0.186985,-0.000010,-3.141588,-0.000144
14,1783597410.738663,1.2256,1.2376,-0.1497,-0.0846,1.2256,-0.025300,-0.517492,0.177377,-0.365962,2.779737,0.062899
15,1783597416.364199,1.2262,1.2365,-0.1586,-0.0142,1.2262,-0.037514,-0.520767,0.171039,-0.348015,2.641460,0.084807
16,1783597422.592174,2.2791,2.3017,-0.1219,-0.2977,2.2791,-0.052893,-0.524889,0.160034,-0.319229,2.424524,0.116312
17,1783597427.972968,2.9309,2.9655,-0.1022,-0.4400,2.9309,-0.061208,-0.527118,0.151951,-0.303828,2.308560,0.131349
18,1783597433.569478,3.2345,3.2710,-0.0962,-0.4776,3.2345,-0.064611,-0.528040,0.146793,-0.297914,2.262854,0.137097
19,1783597439.771264,3.9525,4.0087,-0.0287,-0.6684,3.9525,-0.070291,-0.529557,0.139245,-0.286064,2.173378,0.147724
20,1783597444.971488,4.4627,4.5296,0.0145,-0.7755,4.4627,-0.072906,-0.530265,0.134609,-0.281654,2.139134,0.151600
21,1783597449.135643,4.6572,4.7223,-0.0576,-0.7797,4.6572,-0.074341,-0.530687,0.131024,-0.279746,2.123483,0.153315
22,1783597454.041659,5.2565,5.3356,-0.0412,-0.9146,5.2565,-0.075407,-0.530949,0.128051,-0.278857,2.118264,0.154005
23,1783597459.230442,6.2151,6.3231,-0.0269,-1.1632,6.2151,-0.077417,-0.531469,0.123645,-0.274994,2.088846,0.157122
24,1783597464.997781,6.4947,6.6083,0.0231,-1.2195,6.4947,-0.078007,-0.531629,0.121716,-0.276505,2.099756,0.155981
25,1783597478.962003,-0.2155,0.4657,-0.0004,0.4129,-0.2155,0.000820,-0.511286,0.185590,-0.000040,-3.141522,-0.000382
26,1783597486.462428,2.0157,2.0403,-0.1104,-0.2959,2.0157,-0.026055,-0.526874,0.176037,-0.711683,2.654117,0.145256
27,1783597492.513094,2.9025,2.9461,-0.0923,-0.4964,2.9025,-0.042123,-0.536123,0.165052,-0.649674,2.423347,0.217013
28,1783597497.524154,1.8755,1.8917,-0.1953,-0.1518,1.8755,-0.043548,-0.536928,0.163078,-0.654225,2.440608,0.212498
29,1783597503.847777,3.3635,3.4091,-0.0982,-0.5470,3.3635,-0.054375,-0.543210,0.151791,-0.605525,2.259668,0.261962
30,1783597509.801653,3.6284,3.6731,-0.0735,-0.5670,3.6284,-0.057562,-0.545031,0.146774,-0.593643,2.215499,0.273324
31,1783597515.053296,3.6933,3.7376,-0.0872,-0.5668,3.6933,-0.060802,-0.546932,0.142002,-0.582910,2.175405,0.283145
32,1783597519.448893,4.4115,4.4667,-0.1149,-0.6906,4.4115,-0.064735,-0.549189,0.135498,-0.565469,2.108925,0.298923
33,1783597525.374954,4.7088,4.7709,-0.0629,-0.7644,4.7088,-0.065382,-0.549587,0.132641,-0.564440,2.106097,0.299591
34,1783597529.466815,5.9232,6.0075,-0.0619,-1.0011,5.9232,-0.067861,-0.551006,0.128302,-0.556523,2.075157,0.306885
35,1783597534.397449,7.1344,7.2529,-0.0077,-1.3059,7.1344,-0.068547,-0.551396,0.124811,-0.553291,2.064422,0.309529
36,1783597539.742512,8.5557,8.7188,0.0684,-1.6771,8.5557,-0.071235,-0.552948,0.119512,-0.540760,2.019781,0.318906
37,1783597554.842103,0.2550,0.4863,0.1171,0.3971,0.2550,0.001320,-0.512004,0.183549,0.000052,3.141560,-0.000241
38,1783597563.052411,2.2021,2.2293,-0.0852,-0.3365,2.2021,-0.020609,-0.533896,0.175859,-1.056272,2.550063,0.216284
39,1783597569.625052,2.4058,2.4292,-0.0544,-0.3319,2.4058,-0.030185,-0.543491,0.168266,-0.997756,2.408716,0.288120
40,1783597574.960052,3.6997,3.7556,-0.0510,-0.6430,3.6997,-0.040341,-0.553613,0.156906,-0.921359,2.224528,0.371499
41,1783597580.700001,2.9272,2.9532,-0.0688,-0.3844,2.9272,-0.041530,-0.554845,0.154901,-0.925751,2.234641,0.366880
42,1783597585.577502,4.7701,4.8379,-0.0037,-0.8072,4.7701,-0.048211,-0.561514,0.144014,-0.865067,2.088418,0.426326
43,1783597590.826394,4.8821,4.9418,0.0068,-0.7662,4.8821,-0.050569,-0.563908,0.139242,-0.850830,2.053872,0.438993
44,1783597596.915910,4.6353,4.6873,0.0171,-0.6959,4.6353,-0.051063,-0.564376,0.137261,-0.855163,2.064107,0.435268
45,1783597601.029747,5.5960,5.6624,-0.0161,-0.8644,5.5960,-0.052795,-0.566157,0.132740,-0.842544,2.032620,0.446949
46,1783597606.221125,6.7397,6.8390,-0.0120,-1.1609,6.7397,-0.054399,-0.567633,0.128122,-0.829661,2.002751,0.457718
47,1783597611.376489,7.9973,8.1342,0.0276,-1.4854,7.9973,-0.055843,-0.569074,0.123653,-0.818466,1.975444,0.468115
48,1783597616.256521,8.9028,9.0624,0.0823,-1.6909,8.9028,-0.056787,-0.570056,0.120632,-0.815737,1.969035,0.470344
49,1783597631.659765,0.6495,0.7575,0.2233,0.3193,0.6495,0.001963,-0.512444,0.184087,0.000010,-3.141535,-0.000287
50,1783597640.247035,1.9301,1.9458,-0.0845,-0.2314,1.9301,-0.011406,-0.535588,0.177378,-1.418483,2.456874,0.243533
51,1783597646.333270,2.6507,2.6763,-0.0660,-0.3636,2.6507,-0.020329,-0.551020,0.168192,-1.314447,2.276684,0.379727
52,1783597652.984688,3.1439,3.1751,0.0013,-0.4444,3.1439,-0.025698,-0.560379,0.160075,-1.248775,2.163141,0.455581
53,1783597657.667719,3.9100,3.9529,-0.0349,-0.5796,3.9100,-0.030020,-0.567796,0.151917,-1.191934,2.064597,0.516403
54,1783597662.978390,4.4069,4.4479,0.0163,-0.6024,4.4069,-0.031840,-0.571018,0.146936,-1.169838,2.025778,0.538350
55,1783597669.337506,4.4681,4.5118,0.0371,-0.6253,4.4681,-0.033590,-0.574078,0.141952,-1.149251,1.990446,0.558356
56,1783597673.816714,5.7383,5.8085,0.1233,-0.8921,5.7383,-0.036140,-0.578501,0.134726,-1.108250,1.919264,0.596615
57,1783597679.889878,6.0764,6.1599,0.1723,-0.9957,6.0764,-0.036851,-0.579732,0.131140,-1.100544,1.906118,0.603544
58,1783597683.673503,6.7783,6.8699,0.0694,-1.1161,6.7783,-0.037488,-0.580583,0.128077,-1.097842,1.901575,0.606056
59,1783597688.804361,8.2014,8.3422,0.1251,-1.5210,8.2014,-0.038465,-0.582507,0.123714,-1.083559,1.876099,0.619224
60,1783597693.816242,9.0268,9.1844,0.1625,-1.6864,9.0268,-0.038720,-0.582908,0.121664,-1.088874,1.885529,0.614336
61,1783597709.383526,1.0269,1.0889,0.2771,0.2330,1.0269,0.002699,-0.512772,0.183494,0.000051,3.141524,-0.000370
62,1783597718.144781,2.6883,2.7195,0.0100,-0.4103,2.6883,-0.005353,-0.542700,0.175838,-1.704598,2.221521,0.349154
63,1783597724.722589,3.6530,3.6992,0.0893,-0.5765,3.6530,-0.010029,-0.560214,0.165220,-1.574070,2.051387,0.521039
64,1783597730.126002,3.4386,3.4668,0.0544,-0.4378,3.4386,-0.011616,-0.566127,0.159973,-1.539833,2.006757,0.561563
65,1783597735.460101,4.1622,4.2018,0.0696,-0.5709,4.1622,-0.013857,-0.574419,0.151921,-1.472150,1.918019,0.637223
66,1783597740.772467,4.5173,4.5562,0.0770,-0.5896,4.5173,-0.014792,-0.578011,0.146893,-1.445456,1.883149,0.665263
67,1783597746.231454,4.9365,4.9830,0.0835,-0.6742,4.9365,-0.016126,-0.582805,0.140659,-1.405462,1.831553,0.705472
68,1783597751.524183,5.4987,5.5551,0.1644,-0.7725,5.4987,-0.016863,-0.585775,0.135436,-1.379772,1.797661,0.730573
69,1783597756.371295,5.8389,5.8984,0.1392,-0.8243,5.8389,-0.017128,-0.586650,0.132608,-1.378080,1.795430,0.732248
70,1783597761.286479,6.7728,6.8592,0.2286,-1.0608,6.7728,-0.017559,-0.588502,0.129233,-1.368550,1.783269,0.740882
71,1783597766.607547,8.5844,8.7303,0.1977,-1.5770,8.5844,-0.018263,-0.590913,0.123798,-1.341172,1.747321,0.766507
72,1783597771.497045,9.5450,9.7207,0.1776,-1.8313,9.5450,-0.018632,-0.592072,0.120612,-1.336681,1.741802,0.770483
73,1783597787.212089,1.4403,1.4814,0.3274,0.1132,1.4403,0.003490,-0.512863,0.183506,-0.000019,3.141538,-0.000270
74,1783597796.138615,2.9577,2.9906,0.0986,-0.4312,2.9577,0.003437,-0.543851,0.175795,-1.999183,1.999127,0.409741
75,1783597802.438161,3.8520,3.8982,0.1678,-0.5742,3.8520,0.003446,-0.562522,0.165030,-1.849949,1.849751,0.619928
76,1783597808.329964,4.2520,4.3007,0.1872,-0.6178,4.2520,0.003441,-0.571366,0.157227,-1.777023,1.777042,0.709158
77,1783597813.511028,3.9525,3.9834,0.1257,-0.4791,3.9525,0.003447,-0.576106,0.152530,-1.747857,1.747602,0.742995
78,1783597819.138308,4.8279,4.8723,0.1886,-0.6284,4.8279,0.003447,-0.581953,0.145164,-1.687368,1.687130,0.809841
79,1783597824.296385,5.0001,5.0472,0.2271,-0.6498,5.0001,0.003500,-0.586403,0.141192,-1.663759,1.663193,0.834940
80,1783597829.609748,5.5594,5.6160,0.2278,-0.7620,5.5594,0.003439,-0.588377,0.135448,-1.633890,1.633628,0.865233
81,1783597834.738396,6.3234,6.3973,0.2515,-0.9357,6.3234,0.003410,-0.590477,0.131093,-1.613631,1.613438,0.885195
82,1783597840.032949,7.9130,8.0345,0.3177,-1.3549,7.9130,0.003396,-0.593245,0.125722,-1.581997,1.581891,0.915608
83,1783597845.034467,8.7850,8.9303,0.3409,-1.5673,8.7850,0.003394,-0.593595,0.123737,-1.589421,1.589400,0.908577
