press,t_peak,peak_Fz,peak_Fmag,Fx,Fy,Fz,x,y,z,rx,ry,rz
199,1783606724.481360,3.0255,3.0731,0.3996,-0.3614,3.0255,0.041121,-0.444534,0.140513,2.136015,1.233189,-1.071912
200,1783606729.679053,2.7803,2.8202,0.3809,-0.2792,2.7803,0.042195,-0.442820,0.136922,2.122826,1.226217,-1.087665
201,1783606735.340229,3.2675,3.3210,0.4446,-0.3932,3.2675,0.043865,-0.439895,0.131094,2.077295,1.199162,-1.139749
202,1783606740.718446,3.6047,3.6657,0.4871,-0.4542,3.6047,0.044769,-0.438256,0.126786,2.054871,1.186604,-1.164841
203,1783606746.087392,4.2478,4.3235,0.5346,-0.6027,4.2478,0.045722,-0.436665,0.122543,2.034053,1.174340,-1.187731
204,1783606750.999424,4.9053,4.9953,0.5237,-0.7858,4.9053,0.046067,-0.435991,0.120617,2.042968,1.179538,-1.177971
205,1783606770.265187,1.6904,1.7018,-0.1855,-0.0644,1.6904,0.004297,-0.506862,0.183524,0.000028,3.141546,-0.000211
206,1783606779.508275,2.0788,2.0899,0.1899,-0.1018,2.0788,0.012562,-0.475653,0.175631,2.258080,1.732388,-0.482344
207,1783606786.061053,2.4616,2.4847,0.2483,-0.2304,2.4616,0.017161,-0.458937,0.164949,2.110581,1.619141,-0.706808
208,1783606791.644704,2.3309,2.3611,0.3319,-0.1772,2.3309,0.018631,-0.453320,0.160116,2.073974,1.591298,-0.756547
209,1783606797.971316,2.5418,2.5800,0.3714,-0.2403,2.5418,0.020802,-0.445241,0.151759,1.990754,1.527729,-0.861830
210,1783606803.149575,2.6236,2.6634,0.4075,-0.2107,2.6236,0.021532,-0.442469,0.147717,1.970054,1.511535,-0.886511
211,1783606809.707086,3.0297,3.0822,0.4513,-0.3420,3.0297,0.022983,-0.437066,0.140496,1.907990,1.464065,-0.957392
212,1783606814.328327,2.9604,3.0096,0.4614,-0.2844,2.9604,0.023513,-0.435019,0.137055,1.895633,1.454341,-0.971007
213,1783606821.139822,3.2631,3.3254,0.5161,-0.3794,3.2631,0.024349,-0.431898,0.131038,1.852879,1.421656,-1.016726
214,1783606824.998765,3.1581,3.2125,0.5202,-0.2761,3.1581,0.024460,-0.431528,0.128963,1.861429,1.428336,-1.007972
215,1783606830.460698,3.9756,4.0453,0.5556,-0.5005,3.9756,0.024987,-0.429636,0.124739,1.840501,1.412363,-1.029777
216,1783606836.035297,5.5732,5.6835,0.6208,-0.9253,5.5732,0.025669,-0.426846,0.119383,1.805261,1.384874,-1.065547
217,1783606854.786012,1.2895,1.3144,-0.2541,0.0170,1.2895,0.003493,-0.506757,0.183548,0.000072,3.141554,-0.000270
218,1783606863.616519,2.0287,2.0425,0.2242,-0.0749,2.0287,0.003513,-0.474530,0.175583,1.989383,1.989099,-0.424950
219,1783606869.839421,1.8864,1.9099,0.2982,-0.0188,1.8864,0.003497,-0.462112,0.168269,1.902933,1.902547,-0.549833
220,1783606876.051594,2.0984,2.1295,0.3538,-0.0798,2.0984,0.003473,-0.451224,0.160202,1.815917,1.815845,-0.662474
221,1783606882.477239,2.8950,2.9443,0.4436,-0.3014,2.8950,0.003531,-0.440993,0.149835,1.712562,1.712661,-0.782229
222,1783606888.006830,2.9680,3.0221,0.5004,-0.2721,2.9680,0.003480,-0.437693,0.145102,1.687598,1.687083,-0.809788
223,1783606892.910177,2.4469,2.4966,0.4846,-0.1045,2.4469,0.003468,-0.436618,0.142971,1.695016,1.694751,-0.801972
224,1783606898.913313,3.1564,3.2159,0.5267,-0.3185,3.1564,0.003527,-0.431330,0.135375,1.633818,1.633752,-0.865230
225,1783606904.340436,3.2050,3.2641,0.5396,-0.3019,3.2050,0.003510,-0.429154,0.131023,1.613364,1.613251,-0.885208
226,1783606909.747045,3.9527,4.0297,0.6326,-0.4626,3.9527,0.003475,-0.426759,0.126941,1.594647,1.594156,-0.903721
227,1783606915.196384,4.7691,4.8633,0.6499,-0.6962,4.7691,0.003524,-0.425359,0.122612,1.576641,1.576396,-0.920827
228,1783606920.020663,5.0324,5.1274,0.6381,-0.7469,5.0324,0.003521,-0.424715,0.120575,1.584485,1.584352,-0.913440
229,1783606938.407357,1.4931,1.4966,-0.0925,0.0432,1.4931,0.002921,-0.507644,0.183723,0.000006,3.141510,-0.000464
230,1783606946.853977,1.7349,1.7501,0.2280,0.0325,1.7349,-0.005361,-0.476798,0.175894,1.704625,2.221541,-0.349121
231,1783606954.239294,1.6169,1.6424,0.2860,0.0354,1.6169,-0.008847,-0.463738,0.168332,1.617299,2.107718,-0.467317
232,1783606960.484524,2.0044,2.0414,0.3825,-0.0599,2.0044,-0.011608,-0.453414,0.160008,1.539647,2.006565,-0.561735
233,1783606965.563239,2.3203,2.3636,0.4380,-0.1059,2.3203,-0.013832,-0.445178,0.151867,1.471774,1.918213,-0.637136
234,1783606971.420642,2.6969,2.7508,0.5053,-0.1953,2.6969,-0.015307,-0.439778,0.145319,1.426282,1.858808,-0.684553
235,1783606977.006026,2.8495,2.9079,0.5408,-0.2096,2.8495,-0.016033,-0.437078,0.140459,1.405595,1.831798,-0.705170
236,1783606982.176275,2.6618,2.7246,0.5665,-0.1312,2.6618,-0.016515,-0.435314,0.137156,1.398441,1.822446,-0.712230
237,1783606987.493058,2.9196,2.9842,0.5927,-0.1733,2.9196,-0.016966,-0.433581,0.133381,1.386022,1.806300,-0.724216
238,1783606993.334729,4.0405,4.1237,0.6714,-0.4777,4.0405,-0.017912,-0.430028,0.126811,1.345151,1.753064,-0.762614
239,1783606998.447680,4.5537,4.6451,0.7053,-0.5861,4.5537,-0.018223,-0.428880,0.123678,1.340791,1.747346,-0.766674
240,1783607004.005965,5.8141,5.9351,0.7509,-0.9262,5.8141,-0.018901,-0.426300,0.118472,1.315115,1.713880,-0.789706
241,1783607023.601006,1.9934,1.9963,0.0711,-0.0811,1.9934,0.001738,-0.506829,0.183618,1.557118,2.697091,-0.024603
242,1783607030.371105,1.2915,1.3141,0.1745,0.1684,1.2915,-0.011549,-0.483720,0.177865,1.418310,2.457063,-0.243357
243,1783607037.998481,1.3687,1.4013,0.2794,0.1110,1.3687,-0.020332,-0.468502,0.168327,1.314320,2.276552,-0.379900
244,1783607044.184380,1.6002,1.6375,0.3420,0.0617,1.6002,-0.025681,-0.459246,0.160039,1.248962,2.163232,-0.455461
245,1783607049.141211,1.9539,1.9945,0.4003,0.0002,1.9539,-0.029617,-0.452425,0.152477,1.197991,2.075630,-0.509410
246,1783607055.912654,2.1958,2.2385,0.4272,-0.0825,2.1958,-0.031782,-0.448671,0.146832,1.169575,2.025753,-0.538521
247,1783607061.684626,2.6270,2.6755,0.4653,-0.2012,2.6270,-0.034143,-0.444546,0.140534,1.136603,1.968809,-0.570309
248,1783607066.234619,2.8578,2.9129,0.5221,-0.2123,2.8578,-0.035733,-0.441829,0.135354,1.114967,1.931691,-0.590240
249,1783607071.190873,2.9877,3.0444,0.5501,-0.1980,2.9877,-0.036288,-0.440831,0.132636,1.113462,1.929165,-0.591612
250,1783607076.639921,3.6703,3.7365,0.6000,-0.3605,3.6703,-0.037365,-0.439056,0.128035,1.097745,1.901648,-0.606147
251,1783607082.080215,4.6636,4.7507,0.6676,-0.6118,4.6636,-0.038436,-0.437238,0.123656,1.083001,1.876013,-0.619308
252,1783607087.137013,5.1997,5.2895,0.6820,-0.6905,5.1997,-0.039067,-0.436082,0.120588,1.079449,1.869764,-0.622431
253,1783607106.228003,-0.8682,0.9672,-0.3131,0.2895,-0.8682,0.001315,-0.507602,0.190439,0.000028,3.141533,-0.000425
254,1783607112.387227,1.4937,1.5041,0.1531,0.0870,1.4937,-0.021423,-0.484846,0.175474,1.050067,2.535293,-0.224214
255,1783607119.521940,1.0696,1.1059,0.2157,0.1800,1.0696,-0.030216,-0.476072,0.168392,0.997604,2.408565,-0.288471
256,1783607124.487439,1.1617,1.2020,0.2450,0.1879,1.1617,-0.037924,-0.468333,0.160278,0.946264,2.284838,-0.345261
257,1783607131.522531,1.5327,1.5627,0.2995,0.0583,1.5327,-0.043299,-0.462988,0.152436,0.907136,2.190058,-0.385701
258,1783607136.082779,1.8793,1.9174,0.3779,0.0419,1.8793,-0.046474,-0.459837,0.146836,0.885009,2.136521,-0.407754
259,1783607141.962416,2.8745,2.9192,0.4343,-0.2650,2.8745,-0.050602,-0.455665,0.139361,0.850737,2.053708,-0.439361
260,1783607146.789751,2.5856,2.6245,0.4241,-0.1503,2.5856,-0.051165,-0.455107,0.136998,0.852788,2.059916,-0.437165
261,1783607153.519357,3.4359,3.4926,0.4678,-0.4166,3.4359,-0.053547,-0.452732,0.131029,0.831571,2.007725,-0.456319
262,1783607157.811457,4.2519,4.3210,0.5322,-0.5568,4.2519,-0.055023,-0.451332,0.126813,0.821033,1.982557,-0.465960
263,1783607162.873362,5.0272,5.1092,0.5416,-0.7336,5.0272,-0.055797,-0.450522,0.123745,0.818230,1.975428,-0.467954
264,1783607167.924554,5.4238,5.5017,0.5575,-0.7354,5.4238,-0.056686,-0.449573,0.120650,0.815582,1.968720,-0.470016
265,1783607186.659996,-0.8753,0.9711,-0.2561,0.3333,-0.8753,0.000820,-0.508243,0.189918,0.000051,3.141534,-0.000305
266,1783607192.164694,1.5240,1.5294,0.1074,0.0714,1.5240,-0.026944,-0.492233,0.175521,0.706713,2.638098,-0.151168
267,1783607197.995615,0.7823,0.8378,0.0997,0.2828,0.7823,-0.037803,-0.485978,0.168274,0.671068,2.503221,-0.193717
268,1783607203.268456,-0.4261,0.6165,0.0617,0.4412,-0.4261,-0.046806,-0.480725,0.166727,0.653814,2.440912,-0.212462
269,1783607210.616814,1.3164,1.3333,0.1940,0.0842,1.3164,-0.053848,-0.476673,0.152518,0.608574,2.271893,-0.259103
270,1783607216.137203,1.6868,1.7044,0.2440,-0.0088,1.6868,-0.057781,-0.474413,0.147028,0.593323,2.215402,-0.273750
271,1783607220.383468,1.7309,1.7476,0.2407,0.0141,1.7309,-0.061389,-0.472286,0.142381,0.582276,2.175306,-0.283488
272,1783607226.150898,2.1345,2.1535,0.2720,-0.0882,2.1345,-0.063263,-0.471238,0.137182,0.573204,2.139310,-0.292032
273,1783607232.210826,2.9038,2.9391,0.3589,-0.2791,2.9038,-0.065449,-0.469984,0.132646,0.564334,2.105988,-0.299875
274,1783607236.451133,3.9308,3.9814,0.4096,-0.4822,3.9308,-0.067478,-0.468805,0.128184,0.555691,2.075145,-0.307536
275,1783607242.341636,4.8514,4.9181,0.4167,-0.6917,4.8514,-0.069016,-0.467912,0.123662,0.548297,2.046406,-0.313513
276,1783607247.874261,5.5610,5.6387,0.4558,-0.8139,5.5610,-0.070162,-0.467264,0.120590,0.546348,2.039411,-0.315169
277,1783607265.033872,-0.8426,0.9322,-0.1893,0.3510,-0.8426,0.000538,-0.509025,0.191332,-0.000033,3.141495,-0.000585
278,1783607270.111329,0.9381,0.9646,-0.0274,0.2231,0.9381,-0.023482,-0.502568,0.178101,0.369490,2.806906,-0.058732
279,1783607276.356159,0.8999,0.9296,0.0191,0.2320,0.8999,-0.042507,-0.497456,0.168351,0.337065,2.559960,-0.097520
280,1783607282.197034,1.0475,1.0644,0.0671,0.1762,1.0475,-0.052904,-0.494737,0.160152,0.319118,2.424267,-0.116937
281,1783607287.967954,1.5317,1.5356,0.1068,0.0264,1.5317,-0.061016,-0.492529,0.151883,0.304092,2.308179,-0.131371
282,1783607293.595618,2.6502,2.6716,0.1811,-0.2854,2.6502,-0.066967,-0.490941,0.144025,0.290924,2.210320,-0.143681
283,1783607298.590234,2.2549,2.2661,0.1580,-0.1606,2.2549,-0.069197,-0.490334,0.140562,0.289442,2.196157,-0.144855
284,1783607303.532759,2.1952,2.2052,0.1771,-0.1120,2.1952,-0.071003,-0.489876,0.137241,0.287770,2.184402,-0.146655
285,1783607308.711666,2.9836,3.0047,0.1829,-0.3049,2.9836,-0.073242,-0.489241,0.132573,0.283521,2.149975,-0.149867
286,1783607313.893600,4.3746,4.4271,0.3159,-0.6021,4.3746,-0.075365,-0.488679,0.128170,0.278709,2.117999,-0.154214
287,1783607319.053158,5.3780,5.4484,0.3785,-0.7868,5.3780,-0.077446,-0.488132,0.123693,0.275088,2.088621,-0.157376
288,1783607323.930516,6.2160,6.2864,0.4112,-0.8432,6.2160,-0.078676,-0.487794,0.120628,0.274132,2.081564,-0.158074
